"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"p_0001";"v_113";"v_114";"meduse_1";"meduse_2";"meduse_3";"medtime_1";"medtime_2";"medtime_3";"medcondsoz_1";"medcondsoz_2";"medcondsoz_3";"medcondsoz_4";"medcondsoz_5";"medcondsoz_6";"medcondsoz_7";"medcondsoz_8";"medcondsoz_9";"medcondsoz_10";"v_48";"medcondsoz_11";"med_act";"finan1";"finan2";"finan3";"trust1";"trust2";"trust3";"trust4";"trust5";"tsec1";"tsec2";"tsec3";"tfree1";"tfree2";"tfree3";"ssec1";"ssec2";"ssec3";"sfree1";"sfree2";"sfree3";"att";"man_finance";"man_finance_ctrl";"man_eff";"man_eff_ctrl";"man_acc1";"man_acc2";"narrative_1";"narrative_2";"narrative_3";"narrative_4";"narrative_5";"narrative_6";"narrative_7";"narrative_8";"man_check1";"man_check2";"v_126";"v_127";"heiz1";"heiz2";"heiz3";"heiz4";"heiz5";"heiz6";"heiz7";"heiz8";"heiz9";"heiz10";"v_109";"pol";"v_7";"SES";"gender";"age";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts7101447";"rts7101522";"rts7111982";"rts7112144";"rts7112405";"rts7112407";"rts7112415";"rts7113504";"rts7113506";"rts7113507";"rts7113508";"rts7113510";"rts7113511";"rts7113513";"rts7113514";"rts7113515";"rts7113516";"rts7113517";"rts7113518";"rts7118825";"rnd_pg_7119467_1";"rnd_pg_7119467_2";"rnd_pg_7119467_3";"rnd_pg_7119467_4";"rnd_pg_7119467_5";"rnd_pg_7119467_6";"rnd_pg_7119467_7";"rnd_pg_7119467_8"
"708";"0";"0";"31";"7101365";"-99";"509";"1";"290718017914990";"0";"1";"2";"9";"8";"1";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"7";"7";"7";"6";"6";"2";"5";"6";"3";"2";"4";"4";"5";"4";"3";"3";"3";"2";"3";"5";"1";"2";"-99";"5";"-99";"4";"4";"2";"4";"1";"4";"1";"2";"2";"3";"3";"3";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"2";"-99";"7";"2";"74";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113514,7113513,7113516,7113515,7113508,7113511,7113510,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"2db55486291dc79dc6b8ac6720a4ccf4";"1";"0";"1729876539";"2024-10-25 17:15:39";"2024-10-25 17:24:08";"0000-00-00 00:00:00";"6";"509";"109";"68";"158";"222";"306";"266";"314";"344";"434";"460";"451";"381";"367";"423";"399";"476";"482";"0";"7113507";"7113514";"7113513";"7113516";"7113515";"7113508";"7113511";"7113510"
"709";"0";"0";"31";"7101365";"-99";"297";"3";"289768835000415";"0";"1";"2";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"3";"3";"3";"3";"2";"2";"2";"2";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"1";"3";"-99";"2";"-99";"2";"2";"3";"3";"3";"3";"3";"3";"3";"3";"2";"2";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"2";"-99";"5";"2";"74";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113510,7113513,7113508,7113516,7113507,7113514,7113515,7113511,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"4ab7da5d40c996372380dd1fbcbbdeb3";"1";"0";"1729877343";"2024-10-25 17:29:03";"2024-10-25 17:34:00";"0000-00-00 00:00:00";"5";"297";"67";"38";"85";"95";"170";"132";"174";"227";"206";"186";"255";"196";"240";"247";"220";"265";"271";"0";"7113510";"7113513";"7113508";"7113516";"7113507";"7113514";"7113515";"7113511"
"710";"0";"0";"31";"7101365";"-99";"1194";"1";"289768834287714";"0";"1";"8";"1";"9";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"5";"3";"7";"6";"2";"4";"4";"4";"4";"4";"4";"4";"4";"7";"5";"6";"5";"6";"5";"1";"3";"-99";"5";"-99";"2";"2";"4";"1";"4";"5";"2";"2";"4";"3";"3";"5";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"2";"-99";"7";"2";"53";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113514,7113516,7113510,7113515,7113513,7113508,7113511,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"ae78d921f9fe199f6fc07499ce18bca0";"1";"0";"1729878477";"2024-10-25 17:47:57";"2024-10-25 18:07:51";"0000-00-00 00:00:00";"7";"1194";"216";"77";"367";"586";"866";"795";"879";"920";"1099";"1009";"1112";"1080";"954";"1047";"976";"1133";"1139";"0";"7113507";"7113514";"7113516";"7113510";"7113515";"7113513";"7113508";"7113511"
"711";"0";"0";"31";"7101365";"-99";"291";"2";"290718017811525";"0";"1";"2";"2";"9";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"3";"3";"3";"4";"4";"2";"2";"1";"2";"5";"3";"5";"4";"4";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"1";"-99";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"10";"-99";"5";"1";"47";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113515,7113513,7113510,7113508,7113507,7113511,7113514,7113516,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"74ea711e476ba7cb93d583c75523f9a7";"1";"0";"1729879055";"2024-10-25 17:57:35";"2024-10-25 18:02:26";"0000-00-00 00:00:00";"4";"291";"63";"40";"87";"120";"168";"146";"170";"223";"217";"206";"231";"196";"239";"184";"245";"254";"260";"0";"7113515";"7113513";"7113510";"7113508";"7113507";"7113511";"7113514";"7113516"
"712";"0";"0";"31";"7101365";"-99";"475";"3";"290718017051700";"0";"1";"9";"4";"4";"2";"3";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"1";"1";"1";"2";"1";"4";"1";"1";"4";"7";"5";"6";"4";"4";"7";"7";"7";"7";"7";"7";"1";"5";"-99";"1";"-99";"1";"1";"5";"3";"5";"3";"5";"3";"5";"1";"1";"1";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"7";"-99";"3";"2";"70";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113516,7113514,7113508,7113510,7113513,7113515,7113507,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"2021bb491ebf3115f1ec41c9aed14c76";"1";"0";"1729879400";"2024-10-25 18:03:20";"2024-10-25 18:11:15";"0000-00-00 00:00:00";"9";"475";"110";"62";"147";"155";"233";"205";"237";"424";"327";"348";"271";"385";"305";"399";"282";"435";"442";"0";"7113511";"7113516";"7113514";"7113508";"7113510";"7113513";"7113515";"7113507"
"713";"0";"0";"31";"7101365";"-99";"661";"1";"290718017613045";"0";"1";"1";"7";"9";"3";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"1";"1";"1";"6";"6";"2";"5";"5";"5";"7";"7";"7";"5";"3";"6";"7";"7";"7";"7";"7";"2";"5";"-99";"5";"-99";"1";"2";"1";"4";"3";"3";"1";"4";"3";"3";"4";"4";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"Gaspfenheizumg";"3";"-99";"2";"2";"65";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113516,7113508,7113511,7113515,7113514,7113513,7113510,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"39a8abedb6d9e06ce7ae29276fe1793b";"1";"0";"1729879513";"2024-10-25 18:05:13";"2024-10-25 18:16:14";"0000-00-00 00:00:00";"8";"661";"170";"105";"235";"314";"435";"390";"455";"470";"499";"552";"509";"541";"527";"518";"487";"574";"623";"0";"7113507";"7113516";"7113508";"7113511";"7113515";"7113514";"7113513";"7113510"
"714";"0";"0";"31";"7101365";"-99";"489";"2";"289762378037317";"0";"1";"2";"9";"9";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"7";"7";"7";"6";"5";"1";"3";"4";"2";"2";"2";"5";"2";"2";"4";"4";"3";"6";"7";"6";"2";"1";"-99";"3";"-99";"1";"1";"2";"1";"3";"3";"1";"1";"2";"2";"1";"1";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"2";"70";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113508,7113510,7113511,7113515,7113516,7113514,7113513,7113507,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"54f178cb3ac3e1e9618af1223bb1002c";"1";"0";"1729879776";"2024-10-25 18:09:36";"2024-10-25 18:17:45";"0000-00-00 00:00:00";"11";"489";"100";"62";"128";"218";"288";"256";"298";"436";"316";"329";"360";"420";"402";"383";"392";"450";"465";"0";"7113508";"7113510";"7113511";"7113515";"7113516";"7113514";"7113513";"7113507"
"715";"0";"0";"31";"7101365";"-99";"402";"3";"290718017595630";"0";"1";"4";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"5";"5";"5";"5";"5";"2";"1";"2";"3";"4";"4";"5";"4";"4";"6";"7";"6";"7";"7";"7";"1";"4";"-99";"3";"-99";"1";"1";"3";"2";"3";"3";"3";"3";"3";"3";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"1";"66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113508,7113511,7113507,7113510,7113515,7113514,7113513,7113516,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"c60e3a71129a75f010b4296d60893e69";"1";"0";"1729881488";"2024-10-25 18:38:08";"2024-10-25 18:44:50";"0000-00-00 00:00:00";"5";"402";"90";"53";"119";"142";"215";"177";"222";"273";"236";"286";"252";"336";"316";"299";"348";"368";"374";"0";"7113508";"7113511";"7113507";"7113510";"7113515";"7113514";"7113513";"7113516"
"716";"0";"0";"31";"7101365";"-99";"915";"1";"290718018048164";"0";"1";"1";"9";"2";"3";"5";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"2";"1";"1";"2";"1";"4";"1";"1";"7";"7";"4";"6";"7";"6";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"1";"-99";"1";"1";"4";"4";"3";"2";"3";"2";"4";"1";"1";"1";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"7";"-99";"4";"1";"65";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113511,7113516,7113513,7113510,7113515,7113507,7113508,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"7015c7b3306f982ae0c8648d559c5d45";"1";"0";"1729881514";"2024-10-25 18:38:34";"2024-10-25 18:53:49";"0000-00-00 00:00:00";"9";"915";"201";"123";"261";"305";"406";"359";"421";"740";"785";"662";"534";"619";"476";"711";"564";"834";"844";"0";"7113514";"7113511";"7113516";"7113513";"7113510";"7113515";"7113507";"7113508"
"717";"0";"0";"31";"7101365";"-99";"876";"2";"290718017714201";"0";"1";"1";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"5";"5";"5";"5";"1";"4";"4";"2";"5";"4";"4";"4";"4";"3";"3";"2";"2";"2";"3";"2";"1";"-99";"5";"-99";"4";"4";"2";"4";"1";"4";"1";"4";"3";"4";"3";"3";"-99";"-99";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"-99";"2";"-99";"6";"2";"82";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113516,7113515,7113508,7113513,7113507,7113510,7113511,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"8ab2b83dfeab9947df6a4c6061daaf8d";"1";"0";"1729881972";"2024-10-25 18:46:12";"2024-10-25 19:00:48";"0000-00-00 00:00:00";"8";"876";"181";"98";"254";"284";"450";"386";"465";"707";"635";"737";"788";"677";"520";"596";"556";"819";"828";"0";"7113514";"7113516";"7113515";"7113508";"7113513";"7113507";"7113510";"7113511"
"718";"0";"0";"31";"7101365";"-99";"1398";"3";"290718017269878";"0";"1";"9";"9";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"4";"4";"4";"4";"4";"3";"1";"2";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"6";"6";"5";"2";"2";"-99";"2";"-99";"1";"1";"4";"3";"5";"3";"3";"2";"3";"3";"1";"1";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"4";"1";"55";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113516,7113508,7113515,7113514,7113510,7113513,7113511,7113517,7113518,7101522,7101522,7101522,7101365";"0";"0";"0";"-99";"-99";"0b77b0d6db881f7648d643ceac14c20b";"1";"0";"1729882047";"2024-10-25 18:47:27";"2024-10-25 19:10:45";"0000-00-00 00:00:00";"5";"1398";"340";"319";"659";"663";"1023";"984";"1028";"1183";"1206";"1298";"1326";"1319";"1267";"1236";"1197";"1359";"1373";"0";"7113507";"7113516";"7113508";"7113515";"7113514";"7113510";"7113513";"7113511"
"719";"0";"0";"31";"7101365";"-99";"1082";"2";"290718017383586";"0";"1";"1";"2";"2";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"5";"5";"6";"6";"6";"0";"4";"5";"2";"5";"5";"5";"5";"5";"6";"6";"6";"6";"6";"7";"2";"3";"-99";"4";"-99";"2";"2";"4";"5";"3";"3";"4";"4";"4";"4";"2";"2";"-99";"-99";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"2";"70";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://deref-gmx.net/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113515,7113514,7113507,7113516,7113510,7113508,7113511,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"38a5c42269fac3b90c7cba6a04f64300";"1";"0";"1729885238";"2024-10-25 19:40:38";"2024-10-25 19:58:40";"0000-00-00 00:00:00";"8";"1082";"162";"98";"227";"387";"542";"472";"559";"746";"878";"833";"937";"607";"700";"644";"792";"1001";"1020";"0";"7113513";"7113515";"7113514";"7113507";"7113516";"7113510";"7113508";"7113511"
"720";"0";"0";"31";"7101365";"-99";"769";"2";"290718018020503";"0";"1";"1";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"4";"4";"4";"6";"5";"1";"4";"4";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"5";"-99";"2";"1";"5";"5";"5";"4";"5";"5";"5";"5";"3";"3";"-99";"-99";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"6";"-99";"5";"2";"70";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113513,7113516,7113508,7113510,7113507,7113515,7113514,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"62791fe4998367c5818191a2bf8ac4c4";"1";"0";"1729888034";"2024-10-25 20:27:14";"2024-10-25 20:40:03";"0000-00-00 00:00:00";"6";"769";"193";"143";"231";"255";"365";"306";"372";"667";"629";"657";"591";"607";"683";"675";"619";"718";"734";"0";"7113511";"7113513";"7113516";"7113508";"7113510";"7113507";"7113515";"7113514"
"721";"0";"0";"31";"7101365";"-99";"1191";"3";"289762377837796";"0";"1";"2";"5";"8";"2";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"4";"3";"5";"4";"4";"3";"5";"5";"4";"5";"4";"4";"5";"4";"7";"6";"7";"5";"5";"5";"1";"5";"-99";"5";"-99";"3";"3";"3";"5";"3";"5";"2";"4";"4";"4";"3";"3";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"6";"1";"81";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113507,7113514,7113508,7113511,7113516,7113515,7113510,7113517,7113518,7101522,7101522,7101522,7101365";"0";"1";"0";"-99";"-99";"ce463f36eba6c0c0b90ce0e8911ddfef";"1";"0";"1729888633";"2024-10-25 20:37:13";"2024-10-25 20:57:04";"0000-00-00 00:00:00";"20";"1191";"205";"114";"267";"466";"621";"545";"648";"738";"841";"1044";"905";"699";"793";"996";"947";"1069";"1082";"0";"7113513";"7113507";"7113514";"7113508";"7113511";"7113516";"7113515";"7113510"
"722";"0";"0";"31";"7101365";"-99";"385";"3";"290718018003089";"0";"1";"4";"4";"8";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"4";"4";"4";"5";"5";"2";"5";"4";"4";"5";"5";"5";"4";"6";"4";"4";"4";"4";"4";"4";"1";"3";"-99";"5";"-99";"3";"3";"2";"1";"2";"3";"1";"2";"3";"2";"3";"3";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"5";"1";"55";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7113504,7113504,7112415,7113506,7119467,7113510,7113508,7113514,7113507,7113511,7113516,7113515,7113513,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"1f1b7f171d61733450e1dd7ea398e5b7";"1";"0";"1729889793";"2024-10-25 20:56:33";"2024-10-25 21:02:58";"0000-00-00 00:00:00";"11";"385";"116";"74";"154";"163";"233";"200";"239";"289";"273";"261";"303";"334";"282";"320";"312";"353";"359";"0";"7113510";"7113508";"7113514";"7113507";"7113511";"7113516";"7113515";"7113513"
"723";"0";"0";"31";"7101365";"-99";"1004";"3";"289768834511026";"0";"1";"9";"2";"9";"5";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"5";"5";"4";"2";"2";"3";"2";"4";"6";"4";"4";"4";"4";"7";"7";"7";"7";"7";"7";"1";"5";"-99";"4";"-99";"1";"1";"4";"3";"5";"3";"3";"3";"3";"2";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"Kamin, mit Kamineinsatz, damit nichts zum Schornstein rausgeht";"10";"-99";"7";"1";"69";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113516,7113514,7113507,7113511,7113510,7113513,7113515,7113508,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"c29d96a799eae5d381bb135043403909";"1";"0";"1729890158";"2024-10-25 21:02:38";"2024-10-25 21:19:22";"0000-00-00 00:00:00";"6";"1004";"133";"85";"174";"329";"417";"376";"458";"634";"816";"714";"682";"747";"580";"773";"522";"835";"965";"0";"7113516";"7113514";"7113507";"7113511";"7113510";"7113513";"7113515";"7113508"
"724";"0";"0";"31";"7101365";"-99";"549";"3";"289768835035245";"0";"1";"1";"1";"8";"3";"2";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"4";"4";"4";"4";"3";"1";"1";"1";"1";"1";"7";"4";"4";"1";"1";"7";"7";"7";"7";"7";"7";"1";"3";"-99";"1";"-99";"1";"1";"5";"5";"5";"1";"1";"5";"3";"1";"1";"1";"-99";"-99";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"7";"-99";"8";"2";"80";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://mingle.respondi.de/survey/my-surveys?pk_vid=622743dd3c5e990e1729891372604bc9";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113511,7113508,7113515,7113516,7113513,7113514,7113510,7113507,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"99aecaa0cb724047518b4102920c42ff";"1";"0";"1729891417";"2024-10-25 21:23:37";"2024-10-25 21:32:46";"0000-00-00 00:00:00";"6";"548";"123";"69";"178";"200";"279";"241";"287";"467";"363";"457";"348";"415";"434";"388";"402";"478";"491";"0";"7113511";"7113508";"7113515";"7113516";"7113513";"7113514";"7113510";"7113507"
"725";"0";"0";"31";"7101365";"-99";"846";"3";"290718017423535";"0";"1";"2";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"4";"4";"4";"4";"4";"1";"4";"4";"4";"4";"4";"4";"4";"4";"7";"7";"7";"7";"7";"7";"1";"5";"-99";"4";"-99";"1";"1";"3";"3";"3";"3";"3";"3";"3";"3";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"2";"-99";"6";"1";"77";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113515,7113507,7113508,7113510,7113513,7113511,7113514,7113516,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"d1ac6abfda6611d10f99f920e6daf58e";"1";"0";"1729892384";"2024-10-25 21:39:44";"2024-10-25 21:53:50";"0000-00-00 00:00:00";"8";"846";"129";"74";"178";"358";"474";"429";"492";"600";"638";"669";"708";"688";"728";"564";"741";"784";"791";"0";"7113515";"7113507";"7113508";"7113510";"7113513";"7113511";"7113514";"7113516"
